recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
2,321.5,0,1,Surburban,0,Phone,Discount,1,2.248725686298618
1,123.34,0,1,Urban,1,Phone,Buy One Get One,0,1.047853425263352
7,87.31,1,0,Surburban,1,Web,Buy One Get One,0,0.9841776890599006
3,167.69,0,1,Rural,0,Web,Buy One Get One,1,1.6888000262792995
6,127.36,0,1,Urban,0,Web,Discount,0,0.532778968291311
2,430.53,1,1,Urban,1,Phone,No Offer,0,1.0440198712388775
4,294.11,1,1,Surburban,1,Phone,Discount,0,1.242479472481287
12,139.62,0,1,Surburban,0,Phone,No Offer,0,1.0881545229944067
6,845.73,0,1,Surburban,1,Multichannel,Discount,0,0.9426687921523603
9,212.6,0,1,Urban,1,Multichannel,No Offer,0,0.9854362343973195
11,38.29,0,1,Surburban,0,Phone,Buy One Get One,1,1.4489520348764486
7,69.49,1,0,Surburban,0,Web,Buy One Get One,0,0.7435903120859646
11,341.82,0,1,Urban,0,Phone,Discount,0,0.7814644338462693
8,196.45,1,0,Surburban,0,Phone,Buy One Get One,1,1.967787928605519
2,222.74,1,1,Surburban,1,Web,Buy One Get One,1,2.2658740451490065
5,165.54,1,0,Surburban,0,Phone,Discount,0,0.6117619228788835
4,78.68,1,0,Urban,0,Web,Discount,0,0.41816124664991916
4,29.99,1,0,Urban,0,Web,Discount,0,2.0319795894802644
3,465.74,1,1,Urban,0,Phone,No Offer,0,1.2066879483793889
10,577.62,0,1,Surburban,1,Phone,Discount,0,0.7028337743854032
1,159.54,0,1,Urban,1,Phone,Discount,0,0.9206386687758898
11,334.9,1,1,Surburban,0,Multichannel,Discount,0,0.5918813125261857
10,169.62,1,0,Urban,1,Phone,No Offer,0,1.3580617846840182
3,52.19,0,1,Surburban,0,Web,No Offer,0,0.5927650343130437
4,65.91,1,0,Surburban,1,Phone,Discount,0,1.5432774174236554
5,145.87,0,1,Surburban,0,Phone,Discount,0,0.7712884974181136
9,69.13,0,1,Rural,0,Phone,No Offer,0,1.4210780525282996
9,29.99,1,0,Urban,0,Phone,Buy One Get One,0,1.3026430947645922
10,184.41,0,1,Urban,0,Web,No Offer,0,0.6623033796484266
9,155.68,0,1,Surburban,0,Phone,Buy One Get One,1,1.6404630789638197
12,128.47,1,0,Surburban,1,Web,No Offer,0,0.4243460082616348
6,221.43,0,1,Urban,0,Web,Discount,0,0.9286852987658814
5,694.14,1,1,Urban,1,Multichannel,No Offer,0,1.0074936889027621
10,110.36,0,1,Urban,1,Web,No Offer,0,1.5106242413580395
1,243.63,1,0,Rural,0,Multichannel,No Offer,0,1.356809132262917
12,126.44,1,0,Urban,1,Web,Buy One Get One,0,0.45260046320467917
5,495.82,0,1,Surburban,0,Web,No Offer,0,0.7732002647759858
8,199.63,1,0,Urban,0,Web,No Offer,0,0.48791860057556313
12,186.85,0,1,Surburban,1,Phone,Buy One Get One,0,0.23161295128096604
8,532.04,0,1,Rural,1,Multichannel,No Offer,0,0.6333269270420596
2,249.23,1,1,Surburban,0,Phone,No Offer,0,1.1360891571640073
3,182.43,0,1,Rural,0,Web,Discount,0,0.6493229647930119
1,98.96,1,0,Urban,0,Phone,No Offer,0,1.3039563289317266
10,138.15,0,1,Surburban,1,Web,No Offer,0,1.047657594476643
6,269.01,1,0,Surburban,1,Multichannel,Discount,0,1.2802359984858689
8,394.04,1,0,Surburban,0,Phone,Discount,0,1.1977738657159558
11,578.89,0,1,Urban,1,Multichannel,Discount,0,1.0059592442224932
5,187.99,1,0,Urban,0,Web,No Offer,0,0.9188032988472704
5,189.24,1,0,Surburban,0,Phone,No Offer,1,1.8261014533531634
10,498.32,1,0,Rural,0,Phone,Discount,0,1.6271855242336568
12,152.11,1,0,Urban,0,Phone,No Offer,0,1.2413415063148718
8,168.84,1,0,Surburban,0,Phone,Buy One Get One,1,1.7295289152176947
1,1455.4,0,1,Urban,1,Multichannel,Buy One Get One,0,0.5825404157502634
4,344.03,1,0,Rural,0,Phone,No Offer,0,0.5398385857098406
10,213.88,0,1,Surburban,1,Phone,Buy One Get One,0,1.2929576811533412
2,1075.17,1,1,Surburban,1,Web,Discount,1,2.2531729094937614
10,88.31,1,0,Urban,0,Phone,Discount,0,1.138153238676214
4,119.18,1,0,Urban,0,Web,Buy One Get One,0,1.1075279608312687
8,46.76,1,0,Urban,0,Phone,No Offer,0,0.967433577861569
7,62.56,1,0,Surburban,1,Web,Buy One Get One,0,0.8670334288073107
12,29.99,0,1,Urban,0,Web,Discount,0,1.2671054405573003
3,171.52,0,1,Rural,0,Phone,Discount,1,1.8611095337653085
3,441.13,1,1,Surburban,0,Phone,No Offer,1,1.7182588318406398
2,109.07,1,0,Rural,0,Phone,Discount,0,1.3375403545482092
3,188.98,0,1,Surburban,1,Web,Discount,0,0.23394840757526014
1,29.99,1,0,Surburban,0,Web,Buy One Get One,0,0.9656802411989275
11,29.99,0,1,Urban,1,Web,Discount,0,1.3631907725755699
10,210.26,0,1,Surburban,1,Phone,No Offer,0,1.1835596393342858
4,71.19,1,0,Urban,1,Phone,No Offer,0,0.09169590417363405
4,29.99,0,1,Surburban,0,Phone,No Offer,0,1.5612334989865162
4,53.12,1,0,Surburban,0,Web,Discount,0,1.1084423860885708
6,49.96,0,1,Surburban,0,Phone,No Offer,1,0.7766982349065914
12,132.46,0,1,Surburban,0,Web,No Offer,0,2.0490203879695716
3,86.7,1,0,Rural,1,Web,Buy One Get One,0,0.5452411927704897
9,217.0,0,1,Urban,0,Web,Buy One Get One,1,2.490573326531944
9,293.6,1,0,Surburban,1,Phone,No Offer,0,0.7354506057306165
2,65.32,1,0,Surburban,0,Phone,Buy One Get One,1,2.525327044614229
9,141.23,0,1,Rural,0,Phone,Discount,0,1.0580854273370912
2,231.96,1,0,Surburban,1,Multichannel,Buy One Get One,0,0.9011675447650447
9,93.56,0,1,Surburban,0,Phone,Buy One Get One,0,1.2672963595502345
10,29.99,1,0,Surburban,1,Web,No Offer,0,0.6104415608977212
4,43.49,0,1,Urban,0,Phone,Discount,0,0.5659877731558378
6,61.96,0,1,Urban,1,Phone,No Offer,0,1.8935394772999588
9,234.06,1,1,Surburban,0,Phone,Buy One Get One,0,1.387103820640348
10,169.35,0,1,Surburban,0,Phone,No Offer,0,1.0448708714468578
11,374.25,1,0,Rural,1,Web,No Offer,0,1.1495368495665717
6,252.83,0,1,Urban,1,Web,Discount,0,1.036339286940546
9,242.42,1,0,Surburban,1,Web,Discount,0,1.061194801542271
1,177.75,1,0,Urban,0,Phone,Buy One Get One,0,0.9928910789048582
5,30.35,1,0,Urban,0,Web,Discount,0,1.07392235944282
10,363.83,1,0,Rural,0,Web,Discount,1,1.8419508739231167
5,88.66,1,0,Urban,0,Phone,Buy One Get One,0,1.257621307703142
2,87.27,0,1,Urban,0,Web,Discount,1,2.2253318673852203
1,1108.84,1,1,Rural,1,Multichannel,Buy One Get One,0,1.4725928651510016
9,40.03,1,0,Surburban,0,Web,Buy One Get One,0,0.38292470570366877
1,662.38,1,1,Surburban,1,Phone,Buy One Get One,0,0.8439206240425573
6,481.49,1,1,Surburban,0,Phone,Buy One Get One,0,1.329720268307425
5,236.26,1,0,Surburban,0,Web,Buy One Get One,0,1.0645998321467416
10,79.22,1,0,Surburban,0,Phone,Discount,1,2.111445360599574
1,138.93,1,0,Urban,1,Web,Discount,0,0.2822155468861135
11,80.19,1,0,Surburban,0,Phone,No Offer,0,0.9621823711446189
1,1022.7,0,1,Urban,1,Phone,Discount,1,2.3052394486713776
5,368.58,1,0,Urban,0,Multichannel,Discount,0,1.4479455790778788
12,34.57,1,0,Urban,0,Web,Discount,0,0.6315307899531735
11,29.99,0,1,Urban,0,Phone,Buy One Get One,0,1.0163876654579462
4,169.23,1,0,Surburban,0,Phone,Buy One Get One,0,1.507735563434093
2,108.39,0,1,Urban,0,Web,No Offer,0,1.0514993603031573
2,286.38,0,1,Surburban,0,Phone,Buy One Get One,0,1.5181983534271235
10,137.09,0,1,Surburban,0,Phone,Buy One Get One,0,1.1588365655423012
1,75.72,1,0,Urban,0,Web,No Offer,0,0.2967792424622653
10,85.02,1,0,Urban,0,Phone,No Offer,0,0.6728519869503118
6,455.37,1,0,Surburban,0,Multichannel,Buy One Get One,1,1.9203775634507265
2,730.35,1,0,Surburban,1,Web,Discount,0,1.1139730913531636
1,111.96,1,0,Urban,1,Phone,No Offer,0,1.0857753292798522
1,357.44,1,0,Surburban,0,Web,Discount,0,0.631798746989485
7,452.65,0,1,Rural,1,Multichannel,No Offer,0,0.5267475030940203
1,29.99,0,1,Urban,1,Phone,Buy One Get One,1,1.6700919955077365
3,526.59,1,0,Urban,1,Web,Buy One Get One,0,0.3671160918620633
1,176.12,0,1,Surburban,1,Web,No Offer,1,2.268141107477579
4,51.47,0,1,Surburban,0,Web,Discount,0,2.097853979322822
1,587.15,1,0,Surburban,1,Multichannel,No Offer,0,1.9583440775976215
2,45.81,1,0,Surburban,1,Web,No Offer,0,1.210620036871981
1,561.19,0,1,Surburban,1,Phone,No Offer,0,0.6996395836443019
1,588.91,0,1,Surburban,1,Multichannel,Discount,0,0.7936371937602306
4,214.9,0,1,Urban,0,Phone,Discount,0,0.7324657033675307
10,29.99,1,0,Surburban,0,Web,No Offer,0,1.0199053121801145
4,240.66,1,0,Surburban,0,Web,Buy One Get One,0,0.6913597750394294
8,52.0,1,0,Urban,0,Web,Discount,1,1.8734530109768293
7,91.28,0,1,Urban,0,Phone,Discount,0,1.3187802298210536
12,160.17,0,1,Urban,0,Phone,No Offer,0,1.0651603702837307
10,37.99,0,1,Urban,0,Web,No Offer,0,1.406202229829757
9,147.7,1,0,Surburban,1,Web,No Offer,0,1.02912967885172
4,126.09,1,0,Urban,0,Web,Buy One Get One,0,1.06004242617051
9,187.35,0,1,Surburban,0,Phone,Buy One Get One,1,2.421064012464387
5,966.0,0,1,Urban,1,Web,No Offer,0,0.9785786801012508
3,1032.42,1,0,Urban,1,Multichannel,No Offer,0,0.6982819964049227
1,29.99,1,0,Surburban,0,Web,No Offer,0,1.2273007010719263
3,126.72,0,1,Surburban,1,Web,Buy One Get One,0,1.387320486429334
8,100.97,1,0,Surburban,1,Phone,No Offer,0,0.6641287599987
4,81.42,1,0,Rural,1,Web,Discount,0,1.1791694098457828
8,130.29,1,0,Urban,0,Web,No Offer,1,2.601259426582944
1,253.77,0,1,Surburban,0,Phone,Discount,0,1.3161325068459568
2,202.29,0,1,Urban,0,Phone,Discount,0,1.2000916044557202
6,292.71,1,1,Urban,0,Multichannel,Discount,1,2.0316089361887606
5,196.71,1,0,Rural,0,Phone,No Offer,0,0.9829501877150167
4,103.03,0,1,Surburban,0,Phone,Discount,0,0.7401267567068379
10,95.38,0,1,Urban,0,Phone,Buy One Get One,0,0.6653945855960083
3,126.56,1,0,Surburban,0,Phone,Discount,0,1.6192648087330965
4,190.55,0,1,Urban,0,Web,Discount,0,0.7437049881086579
1,216.19,0,1,Surburban,0,Web,Buy One Get One,1,1.8077271421008523
10,501.24,1,0,Surburban,1,Phone,No Offer,0,1.3740818097077963
1,152.68,1,0,Rural,0,Phone,No Offer,0,1.2409985020477252
2,222.08,1,0,Urban,0,Phone,Discount,0,1.8598674681995757
4,102.37,0,1,Surburban,0,Web,Discount,0,1.0431486515015347
6,109.93,0,1,Rural,0,Web,Discount,1,1.9155706381497304
10,42.4,1,0,Surburban,1,Phone,Discount,0,1.2460248180144957
6,141.14,1,0,Urban,1,Web,Buy One Get One,1,1.3798484180038533
6,49.34,1,0,Urban,0,Phone,Discount,1,1.8225218682239765
1,307.5,0,1,Rural,0,Multichannel,No Offer,0,1.30168784368958
4,75.42,0,1,Surburban,0,Phone,Discount,1,1.7441414808012852
1,692.85,1,0,Urban,1,Multichannel,No Offer,0,0.9162475201587681
2,1329.42,0,1,Surburban,1,Web,Discount,0,1.226803209152103
5,167.39,1,0,Surburban,0,Web,Discount,0,1.482467967613093
5,29.99,1,0,Urban,0,Web,No Offer,0,0.4318733377942314
1,864.42,1,1,Surburban,1,Phone,Discount,0,0.7450452256892612
7,173.54,0,1,Urban,0,Phone,Discount,0,0.41723006302186916
1,374.54,1,1,Urban,0,Web,Buy One Get One,0,0.5859490398902636
1,730.2,1,1,Surburban,1,Multichannel,Discount,0,0.5333328756957507
9,184.97,0,1,Surburban,0,Phone,Discount,1,1.8699609995629696
9,371.97,0,1,Surburban,0,Web,Buy One Get One,1,2.1597439685201
7,647.67,1,1,Surburban,1,Multichannel,Discount,0,1.3043301588745728
9,361.91,1,0,Surburban,0,Web,No Offer,0,1.076395782325354
1,101.67,1,0,Surburban,1,Phone,No Offer,0,0.6660136752690757
6,343.22,1,1,Urban,1,Multichannel,No Offer,0,1.1067237348073176
10,321.85,1,0,Urban,0,Web,Discount,0,1.0308750331338543
9,190.81,0,1,Surburban,1,Web,Discount,0,1.7038794700119144
5,29.99,0,1,Rural,1,Phone,Discount,0,1.160183266489549
9,70.52,1,0,Urban,0,Phone,Discount,1,2.6024777985149687
8,29.99,0,1,Surburban,1,Phone,No Offer,0,0.26766913468503084
5,345.63,1,1,Surburban,0,Phone,No Offer,0,1.4812218020605061
4,371.2,0,1,Surburban,1,Web,Discount,0,0.7508798086777182
9,328.2,1,0,Urban,1,Phone,Buy One Get One,0,0.7757274041138136
2,67.31,1,0,Surburban,1,Phone,Discount,0,0.5501308612290118
3,97.59,1,0,Surburban,0,Phone,Discount,0,0.5768088143809276
12,29.99,0,1,Surburban,0,Phone,Discount,0,1.1827594813731102
11,190.92,1,0,Surburban,1,Web,No Offer,0,1.0103497042860687
8,43.95,1,0,Surburban,1,Phone,No Offer,1,1.914026495894404
2,69.72,0,1,Surburban,0,Phone,No Offer,0,1.3786857219157844
10,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,1.1829182686926893
2,422.45,1,0,Urban,0,Multichannel,No Offer,0,0.4731865810350656
2,226.1,0,1,Urban,0,Phone,Buy One Get One,0,-1.0522773634487232
2,95.64,1,0,Surburban,1,Phone,No Offer,0,1.1949389034556503
5,467.83,1,1,Surburban,0,Web,No Offer,1,2.0799989224154967
6,283.42,1,0,Urban,1,Web,Buy One Get One,0,0.9981826041748685
1,153.76,1,0,Rural,0,Phone,Buy One Get One,0,0.8820478596395708
3,156.07,0,1,Surburban,0,Web,No Offer,0,1.4622635619328122
6,71.06,0,1,Urban,1,Phone,No Offer,0,1.4426770564798266
7,386.21,1,1,Rural,1,Phone,Buy One Get One,0,1.6226417051568527
1,368.11,1,0,Rural,0,Phone,No Offer,0,0.687960460689632
10,124.17,0,1,Surburban,0,Web,No Offer,0,1.4019926716741515
3,190.39,0,1,Surburban,0,Phone,Buy One Get One,0,0.8361224539524721
7,152.65,0,1,Surburban,0,Web,No Offer,0,1.0272034189498156
6,107.32,0,1,Surburban,1,Phone,Buy One Get One,0,1.3857547542955424
10,247.57,1,0,Surburban,0,Multichannel,No Offer,0,1.5727818133821732
10,348.01,1,0,Urban,1,Multichannel,Buy One Get One,0,1.3076983089626075
1,697.09,1,1,Urban,1,Web,Discount,0,0.7091587113997682
5,68.52,0,1,Rural,0,Web,Discount,0,0.6862925143007764
3,626.62,1,0,Surburban,1,Phone,No Offer,0,0.7612215575777904
9,513.59,0,1,Surburban,1,Web,No Offer,0,1.4913633457096567
10,29.99,0,1,Surburban,1,Phone,Buy One Get One,0,1.5649751495415027
3,684.24,1,1,Surburban,1,Web,No Offer,0,0.5106127920868098
1,1176.65,0,1,Surburban,1,Phone,Buy One Get One,1,2.151520927703289
4,161.45,0,1,Urban,1,Web,Discount,0,1.2614299375013043
9,326.95,1,0,Urban,0,Phone,Discount,0,1.095786762292536
10,133.41,1,0,Surburban,0,Phone,Buy One Get One,1,2.1516533741814943
6,395.96,1,0,Urban,0,Web,Discount,0,0.9844989854414165
1,275.64,1,0,Urban,1,Web,Buy One Get One,0,0.6248934656654737
9,101.73,1,0,Urban,1,Phone,No Offer,0,1.9480622137736079
9,29.99,1,0,Urban,1,Web,Buy One Get One,1,1.780148306765431
8,861.14,1,1,Urban,1,Multichannel,Buy One Get One,0,1.3602606116646356
1,73.6,0,1,Urban,1,Phone,Buy One Get One,1,1.9693680121747927
10,263.81,1,0,Urban,0,Phone,Discount,0,1.0596694295506917
8,88.65,0,1,Urban,0,Phone,Discount,1,1.870758810666033
10,134.05,1,0,Surburban,0,Phone,No Offer,0,1.4425926053979805
10,411.39,1,0,Urban,0,Phone,Discount,0,0.8734900231560745
2,361.82,1,0,Rural,0,Phone,Discount,0,0.9731263499111661
9,57.57,0,1,Surburban,0,Web,No Offer,0,0.7074689787304267
1,232.44,1,0,Rural,0,Web,No Offer,0,1.0348059222904278
9,406.7,1,1,Surburban,1,Multichannel,Buy One Get One,0,0.5867725067919398
6,188.57,1,0,Urban,1,Phone,Discount,0,1.749754483202579
6,143.57,0,1,Rural,1,Web,Buy One Get One,0,1.409904059076169
1,77.7,1,0,Urban,0,Web,No Offer,0,1.3536980612238378
1,84.96,0,1,Surburban,0,Phone,Buy One Get One,0,0.9260967265352306
3,694.46,0,1,Urban,1,Web,Buy One Get One,0,0.9130661517748764
10,148.98,1,0,Urban,0,Phone,Buy One Get One,0,1.13121435249319
9,29.99,0,1,Urban,0,Phone,Buy One Get One,0,1.1884099051240704
1,245.94,1,1,Surburban,1,Web,No Offer,0,0.8122468841841258
5,125.92,0,1,Urban,0,Phone,Discount,0,1.0986260531839833
7,29.99,0,1,Surburban,1,Web,No Offer,0,1.03924726162521
9,128.81,1,0,Surburban,0,Web,Discount,0,1.0967645983795264
10,181.93,0,1,Surburban,1,Web,Buy One Get One,0,1.6945938132606078
10,42.62,0,1,Surburban,0,Phone,Discount,1,1.928237151577254
10,29.99,0,1,Rural,1,Web,Discount,0,0.7891571911712894
2,29.99,1,0,Urban,1,Phone,Discount,0,0.05576029139155092
1,238.43,1,0,Surburban,1,Web,Discount,0,1.6618357731001918
11,47.15,1,0,Urban,1,Web,Discount,0,0.6643284299361611
7,29.99,0,1,Surburban,1,Web,Discount,0,1.4662566761486335
4,154.77,1,0,Surburban,0,Phone,Buy One Get One,0,0.9580304155317658
1,210.21,1,1,Surburban,0,Multichannel,No Offer,1,2.5213338525777145
1,332.74,1,0,Urban,0,Web,Buy One Get One,0,1.6260948314928478
4,1399.3,1,0,Urban,1,Web,No Offer,0,0.8326139133162213
1,1674.63,0,1,Urban,1,Multichannel,Discount,0,0.8917402498246051
3,351.5,1,0,Urban,0,Phone,No Offer,0,1.240643279701833
5,295.99,1,1,Surburban,1,Phone,Buy One Get One,1,2.4427392310740057
7,355.0,0,1,Surburban,0,Web,Buy One Get One,1,2.2026791065829103
9,117.25,0,1,Surburban,0,Web,Buy One Get One,0,0.8588287938774504
11,210.11,0,1,Surburban,1,Phone,No Offer,0,0.5928794018651672
2,29.99,0,1,Surburban,0,Web,No Offer,0,1.3417617123863188
9,54.24,0,1,Surburban,0,Phone,No Offer,0,1.295217398542089
4,195.87,1,0,Surburban,0,Phone,No Offer,0,0.8565132632864149
10,128.33,1,0,Surburban,1,Web,Buy One Get One,0,0.9318054358414345
2,67.57,0,1,Surburban,0,Phone,Discount,1,1.7380107263884992
3,89.69,1,0,Rural,1,Web,No Offer,0,0.2962573719195569
2,123.32,1,0,Surburban,0,Web,Buy One Get One,0,1.1169815226219428
7,29.99,0,1,Urban,0,Phone,Discount,1,2.2237474580042713
1,179.04,0,1,Surburban,1,Web,No Offer,0,1.0540861419896674
6,614.54,1,0,Urban,1,Multichannel,No Offer,0,0.8025169911767263
9,145.47,1,0,Rural,0,Web,No Offer,0,1.1519077234280155
1,693.16,1,1,Surburban,1,Phone,Discount,0,1.4463753848925862
3,418.75,1,0,Surburban,0,Multichannel,Buy One Get One,0,0.4395085244300202
4,195.7,1,0,Surburban,1,Web,No Offer,0,1.1779018025811454
2,60.87,0,1,Urban,1,Phone,Discount,0,1.1096672149227587
11,133.79,1,0,Surburban,0,Web,No Offer,1,2.498495521023099
10,117.51,1,0,Surburban,0,Web,Buy One Get One,0,0.4759112857718044
1,170.67,0,1,Urban,0,Phone,No Offer,0,0.6226637909204803
9,29.99,0,1,Surburban,0,Phone,No Offer,0,1.1214060380780788
10,167.33,0,1,Rural,1,Phone,No Offer,0,1.3426390020123058
2,213.88,1,0,Surburban,1,Web,Buy One Get One,0,0.9726106152646861
4,40.52,0,1,Urban,1,Phone,Buy One Get One,1,1.9159566012200724
2,396.91,1,0,Surburban,1,Web,Buy One Get One,0,0.8211025105278646
2,585.72,1,0,Rural,1,Multichannel,No Offer,1,1.8054087858910033
12,385.95,0,1,Surburban,0,Multichannel,No Offer,0,1.2105060406528574
10,29.99,0,1,Urban,1,Phone,Discount,0,-0.03710587707570956
5,67.31,1,0,Urban,0,Web,Buy One Get One,0,0.3727276756761789
3,549.93,0,1,Surburban,1,Multichannel,Discount,0,0.7430746903867009
2,424.61,1,1,Surburban,1,Web,Buy One Get One,0,0.9770707269715645
2,178.48,1,0,Surburban,0,Web,Discount,0,0.6913379652755309
2,64.4,1,0,Urban,0,Phone,Buy One Get One,0,1.0435622213816549
5,327.63,0,1,Urban,0,Multichannel,Buy One Get One,0,1.099489839713015
6,244.93,1,1,Urban,0,Phone,Discount,0,0.3994277976799775
1,501.45,1,0,Surburban,1,Multichannel,No Offer,0,1.0697265399058369
9,32.48,1,0,Urban,0,Phone,No Offer,0,0.6992306395594057
10,216.23,0,1,Surburban,1,Web,No Offer,0,1.2351432531929547
10,102.49,1,0,Surburban,0,Phone,No Offer,0,1.6319466163118592
5,187.31,1,0,Rural,1,Phone,Discount,0,1.3703028582884922
10,58.89,0,1,Urban,1,Phone,Buy One Get One,0,1.5717752998511196
1,49.16,1,0,Surburban,0,Phone,Buy One Get One,0,0.8457589380379041
4,800.01,1,1,Urban,1,Web,Discount,0,1.2020150655106057
2,1640.42,1,1,Rural,1,Multichannel,Discount,0,1.5491778777366139
1,1010.53,1,1,Surburban,1,Phone,Buy One Get One,0,1.441990444306324
1,1151.21,1,0,Rural,1,Web,Discount,0,0.4294908751169487
2,53.18,0,1,Surburban,1,Web,No Offer,0,1.121907695508432
2,29.99,0,1,Surburban,1,Web,Buy One Get One,0,1.204889646953328
5,589.74,1,0,Surburban,1,Multichannel,Discount,1,1.890482359439704
2,177.58,1,0,Urban,0,Phone,No Offer,0,0.9793164178758416
3,41.48,1,0,Surburban,1,Phone,Discount,0,0.9516592488314594
2,251.62,1,0,Surburban,0,Phone,No Offer,0,0.9885428263179206
11,103.28,1,0,Urban,0,Web,Discount,0,0.433554877180672
2,682.24,0,1,Surburban,1,Multichannel,Buy One Get One,0,1.8994493417709797
3,896.37,1,1,Surburban,1,Web,No Offer,0,1.0774505013757945
1,31.5,1,0,Urban,0,Web,No Offer,0,0.3426317220519698
12,29.99,1,0,Rural,0,Phone,No Offer,0,0.691314065796493
4,601.76,0,1,Surburban,1,Multichannel,Buy One Get One,0,1.3041373617733374
10,160.5,0,1,Urban,1,Phone,No Offer,0,1.0209552244985414
2,191.64,0,1,Surburban,0,Phone,Discount,0,1.1062913040853481
1,183.78,0,1,Urban,0,Web,Buy One Get One,0,1.153366657119328
10,367.1,1,0,Urban,1,Phone,Discount,0,0.8346511179982303
1,29.99,0,1,Rural,0,Web,No Offer,0,0.6715530791584252
2,432.83,0,1,Urban,0,Phone,No Offer,0,1.3589349046484964
1,656.49,1,0,Urban,1,Phone,Discount,0,1.9062450462202531
12,237.82,1,1,Urban,0,Web,Discount,1,1.701069849208235
9,842.17,1,1,Surburban,1,Web,Buy One Get One,1,1.7652738988295735
1,217.96,0,1,Surburban,1,Phone,Discount,0,1.2109846761059015
1,439.52,0,1,Rural,0,Web,Discount,1,2.043248589899184
2,187.76,0,1,Rural,0,Web,Discount,0,0.7544293869801102
4,29.99,0,1,Rural,0,Phone,Buy One Get One,1,1.9540951789215004
2,251.85,1,0,Rural,1,Web,Buy One Get One,1,2.308495526897251
10,213.12,1,1,Urban,1,Web,Discount,0,0.6495284941969046
10,39.42,1,0,Urban,0,Phone,Discount,0,0.8817563246051636
5,104.6,0,1,Urban,0,Web,No Offer,0,0.762433506627742
2,117.11,0,1,Surburban,0,Web,Buy One Get One,0,1.290226594781543
10,68.77,1,0,Surburban,1,Phone,Buy One Get One,0,0.7342322743447893
9,98.57,1,0,Rural,1,Phone,Buy One Get One,0,0.5071202253861488
5,329.82,0,1,Surburban,0,Web,Discount,0,1.432013088985156
1,166.51,1,0,Surburban,0,Phone,Discount,1,2.1433992393140335
3,36.93,0,1,Surburban,1,Phone,No Offer,0,1.2895084267960466
6,485.42,0,1,Surburban,0,Phone,Buy One Get One,0,1.2689545797627995
9,159.98,1,0,Surburban,0,Phone,Buy One Get One,0,0.3616662745611854
6,29.99,0,1,Surburban,0,Phone,Buy One Get One,1,2.1210837356700436
6,29.99,1,0,Urban,1,Web,Buy One Get One,0,1.195451878919016
4,37.69,0,1,Urban,1,Web,No Offer,0,1.3969123391193552
3,128.34,0,1,Urban,0,Web,No Offer,0,1.1872721342705292
8,272.93,0,1,Surburban,1,Web,Buy One Get One,0,1.2909429648322606
6,46.76,0,1,Urban,0,Web,Discount,0,0.7929147175197817
9,29.99,1,0,Urban,0,Phone,No Offer,0,0.7424174725723622
2,542.07,1,0,Surburban,1,Web,Discount,0,0.5908675685267347
8,38.95,1,0,Urban,1,Web,Buy One Get One,0,0.8857468803649822
11,203.79,0,1,Urban,1,Phone,Buy One Get One,0,0.6259855331953026
10,391.86,0,1,Rural,0,Phone,No Offer,0,0.731570056032526
8,264.14,1,1,Surburban,1,Multichannel,Buy One Get One,0,0.9313239639926203
9,163.15,1,0,Urban,1,Phone,Discount,0,0.9047717465022609
5,29.99,0,1,Rural,1,Web,No Offer,0,0.7711101464904169
10,332.65,0,1,Surburban,1,Web,Buy One Get One,0,1.4605241417685082
2,2389.36,1,1,Urban,1,Multichannel,Buy One Get One,0,1.1985772005251034
9,86.47,1,0,Surburban,0,Web,Discount,0,1.3155115200805778
1,259.48,1,0,Urban,0,Multichannel,Discount,1,1.8838714283009057
1,133.8,0,1,Surburban,1,Phone,Buy One Get One,0,0.8506300481725347
3,48.52,1,0,Urban,0,Phone,No Offer,0,1.3163816884556687
3,330.86,1,1,Urban,0,Web,No Offer,0,0.2939524333004324
11,185.66,0,1,Surburban,1,Phone,No Offer,0,0.5515199453967736
4,304.79,1,0,Urban,0,Web,Discount,0,1.0317037891075733
4,149.47,0,1,Urban,0,Web,No Offer,0,0.9040604434557286
